,signal_time,deviation,max_loss,target_percent,flip,LTC 1,LTC 5,LTC 15,LTC 60,ETH 1,ETH 5,ETH 15,ETH 60,BTC 1,BTC 5,BTC 15,BTC 60,BCH 1,BCH 5,BCH 15,BCH 60
406,418.0,2.0328,0.177,0.176,True,108.30510120851186,112.56039643994222,102.87128379309263,100.0,98.0,98.0,98.0,100.0,98.0,117.35607411618697,108.4292365463673,100.0,98.0,98.0,104.70398921712453,100.0
407,216.0,3.5008000000000004,0.044,0.231,False,98.0,102.59521445015146,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,100.0,100.0,98.0,98.0,98.0,100.0
408,549.0,1.4396,0.275,0.035,True,116.04166149889133,114.75079669179144,98.0,100.0,98.0,98.0,98.0,100.0,98.0,110.17787334839907,104.02112467902847,98.0,98.0,98.0,98.0,100.0
409,586.0,2.6452,0.006,0.204,True,103.13898921437254,115.67617618114942,100.0,100.0,98.0,98.0,100.0,100.0,115.29231470199653,122.5914537285314,100.0,100.0,100.35064920044735,104.81221889867619,98.0,100.0
410,685.0,2.0084,0.253,0.21,True,120.66691836777427,104.74529311138033,100.0,100.0,98.0,101.34322676287776,98.0,100.0,110.28672819319951,125.77740425739412,98.0,100.0,98.0,100.80266883726001,98.0,100.0
411,239.0,3.0064,0.063,0.116,True,98.0,131.05246194450737,117.6953919738684,100.0,98.0,102.57892764695353,98.0,100.0,107.08163750133428,139.3188580871472,104.70513642088503,100.0,98.0,98.0,104.70398921712453,100.0
412,199.0,3.3428,0.172,0.083,False,128.0519253569012,106.33181020314574,98.0,100.0,98.0,98.0,98.0,98.0,98.0,98.0,100.0,100.0,98.0,98.0,98.0,100.0
413,671.0,2.2172,0.041,0.143,True,114.27582563827848,98.0,100.0,100.0,98.0,98.0,100.0,100.0,112.23052200428369,123.38523123346118,98.0,100.0,98.0,98.0,98.0,100.0
414,827.0,1.0828,0.236,0.026,True,109.93051414191581,106.7784165913222,98.0,100.0,98.0,98.0,98.0,100.0,111.99724935768445,130.42342228794035,98.0,100.0,98.0,98.0,98.0,100.0
415,611.0,3.628,0.185,0.024,True,123.40654697781535,117.80570509069632,100.0,100.0,106.8019320334008,98.0,100.0,100.0,143.93121050797635,98.0,100.0,100.0,123.11484257953911,102.71241129701727,98.0,100.0
416,394.0,1.8764,0.084,0.22,False,98.0,123.30128576018119,98.0,100.0,98.0,100.94805465962405,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
417,700.0,1.7664000000000002,0.016,0.04,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
418,304.0,2.9008000000000003,0.094,0.153,False,98.0,111.64966785492668,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
419,261.0,3.4752,0.214,0.236,True,116.6572179915669,98.0,113.79982598607889,100.0,98.0,98.0,98.0,100.0,143.81199947102994,131.32232434988416,100.0,100.0,98.0,102.52432499831194,103.91907655101299,100.0
420,365.0,3.3536,0.009,0.118,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
421,374.0,1.3868,0.276,0.081,False,98.0,129.41949138080963,105.69006414998488,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,100.3994178491522,98.0,102.91098713265598
422,413.0,3.2584,0.241,0.109,False,98.0,106.68394893091752,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
423,387.0,1.3824,0.08,0.106,True,121.26679691944739,98.0,98.0,100.0,98.0,98.0,98.0,100.0,101.88277627743435,102.84964416057171,123.67421135771274,98.0,98.0,98.0,107.6767390966732,100.0
424,251.0,2.0684,0.097,0.012,True,98.0,105.45046686181465,98.0,100.0,98.0,98.0,98.0,100.0,98.0,111.80757138251069,117.24466134600816,100.0,98.0,98.0,108.90621336926053,100.0
425,748.0,3.0832,0.228,0.081,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
426,40.0,2.6048,0.217,0.198,True,98.0,114.6710196044075,120.49534628275829,98.0,98.0,98.0,106.81612367954631,100.0,98.0,123.51146063886793,118.72302534093478,106.22107582428335,98.0,98.0,107.62769533160672,98.0
427,885.0,3.3428,0.167,0.106,True,134.25629043656204,114.76906675788153,100.0,100.0,113.35280285691604,98.0,100.0,100.0,140.77765947922953,100.0,100.0,100.0,112.40599888943481,101.3624916359679,100.0,100.0
428,826.0,3.5932000000000004,0.118,0.246,True,116.14944708110808,114.15259280742458,100.0,100.0,111.54725662729705,98.0,100.0,100.0,137.0596946113359,100.0,100.0,100.0,118.45428095741799,100.41093610982433,100.0,100.0
429,517.0,3.6016000000000004,0.107,0.278,True,128.343876816617,106.85407695481685,98.0,100.0,105.70646588778867,98.0,100.0,100.0,145.50301509223476,102.91568640200441,100.0,100.0,126.72100498066179,102.86596380950462,98.0,100.0
430,205.0,1.3392000000000002,0.195,0.182,False,98.0,98.0,105.40282037033764,100.91291414504053,98.0,98.0,98.0,98.0,98.0,98.0,98.0,111.37222023330509,98.0,98.0,98.0,98.0
431,271.0,3.2844,0.248,0.104,True,110.32605751877648,102.31711760932856,112.26683888888888,100.0,98.0,100.10720138386051,98.0,100.0,129.73888811861772,131.44603156700288,100.0,100.0,98.0,105.28694618692224,103.91907655101299,100.0
432,980.0,3.1752000000000002,0.035,0.042,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,100.66940032744519,100.0,98.0,98.0,98.0,100.0
433,237.0,1.4664000000000001,0.021,0.09,True,98.0,125.62425874448074,98.0,100.0,98.0,98.0,101.64769963055282,100.0,98.0,124.90298701050605,127.53014029587,98.0,98.0,105.82731115791195,98.0,100.0
434,231.0,3.6308000000000002,0.205,0.061,False,102.47628651357073,100.9104963335194,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,100.0,100.0,98.0,98.0,98.0,100.0
435,327.0,3.1076,0.006,0.294,True,105.00200133692415,98.0,117.22918213457076,100.0,98.0,108.203672006014,98.0,100.0,126.93339396083435,127.90704051588041,100.0,100.0,98.0,105.01525646683415,101.69488111284042,100.0
436,742.0,2.6184000000000003,0.179,0.26,True,102.27473608854609,115.70490633777669,100.0,100.0,100.85327982596583,101.04190610381559,100.0,100.0,114.37713580784836,117.80031724499594,100.0,100.0,100.97991125321137,98.0,100.0,100.0
437,528.0,2.0192,0.218,0.133,True,137.45019867879728,110.2672740317521,98.0,100.0,98.0,100.06168119601641,98.0,100.0,107.60793429991752,113.27203501198133,98.0,100.0,98.0,98.0,98.0,100.0
438,902.0,0.8584,0.062,0.08,False,98.0,118.57799246442129,106.77987699040835,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
439,74.0,0.6788000000000001,0.225,0.026,True,98.0,98.0,120.50466016151069,103.18028815683998,98.0,98.0,98.0,98.0,98.0,98.0,114.32900501810278,131.97901027982715,98.0,98.0,98.0,109.77584209761581
440,714.0,3.6332,0.277,0.278,True,119.91331765558856,115.15715038033939,100.0,100.0,107.59086171198255,98.0,100.0,100.0,137.393137062547,98.0,100.0,100.0,118.48851060302796,102.4782601342657,100.0,100.0
441,408.0,0.746,0.02,0.257,False,98.0,117.6165930248012,101.07135597955116,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,98.0
442,669.0,1.7004000000000001,0.006,0.291,True,124.34298316750065,104.06323868986628,100.0,100.0,98.0,102.48220967910527,98.0,100.0,102.31770945292243,128.61614018003374,98.0,100.0,98.0,98.0,98.0,100.0
443,967.0,3.0548,0.289,0.246,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
444,934.0,1.2204000000000002,0.249,0.242,True,131.62496332728105,104.04333985532557,98.0,100.0,98.0,103.1476125019565,100.0,100.0,116.28251629237245,128.611676767958,98.0,100.0,98.0,106.58836344916195,98.0,100.0
445,793.0,2.1756,0.056,0.067,True,110.20273183357794,103.42996575285476,100.0,100.0,98.0,98.0,100.0,100.0,108.03858017140927,115.67366071673216,98.0,100.0,98.0,104.1401770651785,98.0,100.0
446,691.0,3.2116000000000002,0.041,0.033,False,101.15502029419163,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
447,398.0,3.4392,0.188,0.142,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
448,539.0,1.1332,0.018,0.275,True,121.20519199795847,118.88776702686467,98.0,100.0,98.0,98.0,98.0,100.0,98.0,109.84455790367959,105.77483223169564,98.0,98.0,98.0,98.0,100.0
449,719.0,0.9684,0.262,0.018,True,115.82533451990619,114.96397347329392,98.0,100.0,98.0,98.0,98.0,100.0,98.0,124.2086347359275,98.0,100.0,98.0,98.0,98.0,100.0
450,167.0,3.5932000000000004,0.262,0.004,True,114.39037019733671,110.99005501817621,104.03205383265069,100.0,98.0,108.57191966012921,100.0,100.0,154.14460688317828,98.0,98.0,100.0,100.56369008734407,112.94154415267244,98.0,100.0
451,789.0,3.1896,0.178,0.026,True,138.5570862696132,116.59702287865625,100.0,100.0,109.28846636195532,98.0,100.0,100.0,145.23555348476057,102.59269809926661,100.0,100.0,103.42206743518662,102.4782601342657,100.0,100.0
452,294.0,2.2456,0.086,0.171,True,108.568799907992,116.46750957617448,98.0,100.0,98.0,98.0,98.0,100.0,98.0,115.84768528224204,110.22792602566132,100.0,98.0,98.0,102.90241296425563,100.0
453,673.0,3.6036,0.231,0.279,True,124.13586413222939,115.15715038033939,100.0,100.0,108.87790770136515,98.0,100.0,100.0,139.94961983206366,98.0,100.0,100.0,126.1936607756224,103.73123376575049,100.0,100.0
454,304.0,1.3444,0.101,0.044,False,98.0,102.72462056894624,102.81352164327488,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,98.0
455,663.0,0.8544,0.279,0.075,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,106.37542666479135,98.0,98.0,100.0
456,397.0,1.8296000000000001,0.167,0.268,False,98.0,123.92264084098622,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
457,890.0,1.1,0.184,0.048,True,139.51140994327744,103.51226141492991,98.0,100.0,98.0,101.16646897579251,98.0,100.0,117.5043674055088,132.15920942672025,98.0,100.0,98.0,103.53148136967107,98.0,100.0
458,432.0,3.2,0.156,0.207,False,98.0,118.35554799270939,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
459,769.0,1.0944,0.231,0.297,True,104.18908763988729,107.54940875048382,98.0,100.0,98.0,98.0,98.0,100.0,115.68465149269232,132.47170151798449,98.0,100.0,98.0,98.0,98.0,100.0
460,730.0,3.3356000000000003,0.151,0.28,True,126.04248500433367,117.80570509069632,100.0,100.0,108.48944680221936,98.0,100.0,100.0,140.3609706641023,103.37747206481417,100.0,100.0,105.11732902073791,102.4782601342657,100.0,100.0
461,928.0,2.3432,0.011,0.014,True,104.66346585046905,102.42779899677794,100.0,100.0,98.0,98.0,100.0,100.0,110.2214620938453,110.26429379427698,100.0,100.0,102.90760241784525,100.97679992496334,100.0,100.0
462,329.0,2.4628,0.018,0.227,True,106.07777518272339,102.0337357722923,98.0,100.0,98.0,98.0,98.0,100.0,98.0,117.36786589294331,106.49541935582107,100.0,98.0,98.0,104.31643569370081,100.0
463,604.0,2.4988,0.063,0.299,False,101.43601810179487,104.69938807059748,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
464,697.0,2.0564,0.136,0.163,False,98.0,105.94630151469046,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
465,874.0,3.9360000000000004,0.174,0.236,True,109.52072696203444,109.66651386404295,100.0,100.0,109.95285415688986,98.0,100.0,100.0,103.55412901293238,100.0,100.0,100.0,124.25943524882882,98.0,100.0,100.0
466,897.0,3.3172,0.036,0.117,True,129.57566215996368,117.67454556081593,100.0,100.0,113.32975287714034,98.0,100.0,100.0,140.95002956129213,100.0,100.0,100.0,112.44329411753598,101.3624916359679,100.0,100.0
467,215.0,2.5980000000000003,0.106,0.237,True,98.0,131.8575045652179,121.57435342305442,100.0,98.0,98.0,98.0,100.0,98.0,130.58579767870137,118.0380301837428,100.0,98.0,98.0,103.61469972654477,100.0
468,733.0,1.3208,0.256,0.144,False,98.0,104.99729126585466,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
469,257.0,2.9576000000000002,0.2,0.157,True,98.0,124.90554261018853,117.6953919738684,100.0,98.0,102.88352579495131,98.0,100.0,122.40203919302121,139.3188580871472,104.70513642088503,100.0,98.0,115.51746430344653,104.31643569370081,100.0
470,541.0,3.9724000000000004,0.144,0.247,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,100.0,98.0,100.0,98.0,98.0,98.0,100.0
471,241.0,2.0780000000000003,0.053,0.15,True,98.0,107.48366330410984,98.0,100.0,98.0,98.0,98.0,100.0,98.0,104.23584012781518,118.22692465403085,100.0,98.0,98.0,109.680275115194,100.0
472,330.0,1.6956,0.19,0.178,False,98.0,117.89928888685272,98.0,100.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,100.0,103.7412963500411,98.0,98.0,100.0
473,916.0,0.9208000000000001,0.211,0.111,False,98.0,108.56953515836442,106.64317782812888,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
474,397.0,2.8436000000000003,0.287,0.072,False,98.0,105.99634882314402,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
475,47.0,3.9052000000000002,0.15,0.049,True,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
476,938.0,1.9004,0.231,0.065,True,111.15878024538482,117.53545404398223,100.0,100.0,98.0,98.0,100.0,100.0,115.89571806169403,119.77950911258385,98.0,100.0,111.89823639242736,102.17464615039454,100.0,100.0
477,524.0,1.4868000000000001,0.019,0.169,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
478,59.0,0.9124,0.099,0.092,False,98.0,110.2794371227982,98.0,107.70458355412099,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,103.52720927767334,98.0,98.0
479,385.0,0.7072,0.006,0.023,True,98.0,111.11872441223827,102.40758875792557,98.0,98.0,98.0,102.62079531029046,100.0,98.0,108.52586151937196,129.71389138265275,98.0,98.0,98.0,110.12796467309994,100.0
480,704.0,3.2176,0.209,0.242,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
481,384.0,2.2520000000000002,0.016,0.234,False,98.0,108.54547135746533,103.9346021735373,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
482,404.0,3.7288,0.177,0.11,True,121.23408189822963,98.0,107.62920634920634,100.0,98.0,100.0,100.0,100.0,153.60428066491932,118.72535576187876,100.0,100.0,100.68121747513851,101.65160462649484,102.2845169474551,100.0
483,992.0,0.7968000000000001,0.253,0.142,True,126.42094463621376,98.0,98.0,100.0,98.0,103.63299947837162,98.0,100.0,113.45239526847848,132.36885519339225,98.0,100.0,98.0,107.9360377760295,98.0,100.0
484,486.0,3.834,0.257,0.256,False,98.0,111.03964717232509,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
485,945.0,2.5992,0.135,0.274,False,98.0,108.85361189636821,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
486,390.0,2.8908,0.185,0.148,False,98.0,105.55656961814134,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
487,449.0,3.1996,0.075,0.142,True,111.46622358780361,98.0,98.0,100.0,98.0,98.0,100.0,100.0,137.3954539356383,117.55369924134241,100.0,100.0,98.0,103.07393611063729,98.0,100.0
488,812.0,2.2824,0.086,0.103,True,103.45125391353075,100.3931803245593,100.0,100.0,98.0,98.0,100.0,100.0,108.39831106856585,109.85857394814147,100.0,100.0,98.0,102.85649847530776,100.0,100.0
489,860.0,3.6468000000000003,0.082,0.029,False,98.0,98.0,100.30848617421056,100.0,98.0,98.0,98.0,100.0,98.0,98.0,100.0,100.0,98.0,98.0,98.0,100.0
490,894.0,2.8868,0.056,0.032,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
491,161.0,3.7244,0.213,0.263,True,128.44051854640009,106.68068633299748,98.0,100.0,98.0,100.0,100.0,100.0,147.56188553752142,98.0,98.0,100.0,104.7462528146729,107.91075539261836,98.0,100.0
492,333.0,2.66,0.126,0.012,True,105.80067269946076,98.0,117.6953919738684,100.0,98.0,98.0,98.0,100.0,98.0,131.19424255324552,112.70033743606501,100.0,98.0,107.01328534680977,104.31643569370081,100.0
493,173.0,0.75,0.038,0.059,True,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,103.04080822201065,107.77049213176304,98.0,98.0,98.0,98.0,98.0
494,512.0,2.6488,0.094,0.16,True,110.8140000402265,108.78085509877123,98.0,100.0,98.0,98.0,100.0,100.0,124.16926290857012,121.19565309419177,101.76084314548736,100.0,98.0,98.0,98.0,100.0
495,140.0,1.1404,0.148,0.224,False,98.0,98.0,121.44852259628414,104.88094204645583,98.0,98.0,98.0,98.0,98.0,98.0,98.0,105.11476377952755,98.0,98.0,98.0,98.0
496,507.0,1.2504,0.021,0.143,True,114.27799639646864,115.79520875687157,98.0,100.0,98.0,98.0,98.0,100.0,98.0,104.4627943698027,110.20682152774806,98.0,98.0,98.0,101.0676294105842,100.0
497,831.0,3.6328,0.294,0.046,False,98.0,98.0,100.30848617421056,100.0,98.0,98.0,98.0,100.0,98.0,98.0,100.0,100.0,98.0,98.0,98.0,100.0
498,719.0,2.3504,0.223,0.111,True,110.55253710428985,98.0,100.0,100.0,98.0,98.0,100.0,100.0,112.35605831603579,118.38779979902226,98.0,100.0,98.0,100.6654105415156,98.0,100.0
499,381.0,2.1232,0.263,0.151,False,98.0,101.19649201824981,98.0,100.0,98.0,98.0,98.0,100.0,104.06107303852504,98.0,98.0,100.0,98.0,98.0,98.0,100.0
500,11.0,3.7228000000000003,0.049,0.046,True,98.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0
501,353.0,1.2264000000000002,0.023,0.015,True,98.0,98.0,103.3714577687857,100.0,98.0,98.0,103.46236345211808,100.0,98.0,113.1504852326187,125.02156676708887,98.0,98.0,98.0,107.7795379371521,100.0
502,292.0,2.766,0.024,0.068,False,98.0,104.68285433721374,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
503,166.0,3.0620000000000003,0.227,0.264,False,113.71756768353357,98.0,98.0,100.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
504,945.0,2.1484,0.117,0.276,False,98.0,101.69583531234682,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
505,600.0,0.7436,0.279,0.094,True,116.2358481432801,100.51666063690132,98.0,100.0,98.0,98.0,98.0,100.0,98.0,110.50227092456626,100.68923132796405,100.0,98.0,98.0,98.0,100.0
506,451.0,2.0036,0.098,0.015,True,108.50046820231321,117.43526496218513,98.0,100.0,98.0,106.95830700984023,98.0,100.0,98.0,115.48125947179014,108.4292365463673,100.0,98.0,98.0,98.0,100.0
507,197.0,0.9760000000000001,0.028,0.09,False,98.0,98.0,98.0,105.22815994544784,98.0,98.0,98.0,98.0,98.0,98.0,98.0,108.27239917454796,98.0,98.0,98.0,98.0
508,702.0,2.4628,0.016,0.094,True,109.11406607990489,102.40922784656857,100.0,100.0,98.0,98.0,100.0,100.0,113.94583969688141,119.33456112945167,100.0,100.0,98.0,100.50335513299865,98.0,100.0
509,44.0,2.866,0.1,0.248,False,98.0,113.64458021071616,98.0,100.0,107.55535105941217,98.0,98.0,98.0,98.0,98.0,98.0,100.0,104.43857974023992,98.0,98.0,98.0
510,756.0,2.9504,0.065,0.275,True,117.89679371283765,121.47870864461046,100.0,100.0,98.0,100.52249039304253,100.0,100.0,138.09333823788253,115.68099366466413,100.0,100.0,107.7312796005487,102.4782601342657,100.0,100.0
511,704.0,2.8684000000000003,0.106,0.237,True,108.21912864676577,122.68920359281435,100.0,100.0,98.0,101.04190610381559,100.0,100.0,123.46996004099287,114.69852602427447,100.0,100.0,102.93564962168108,102.4782601342657,100.0,100.0
512,75.0,3.7876000000000003,0.094,0.123,True,98.0,98.0,103.70342977134857,100.0,98.0,98.0,100.0,100.0,124.11291160168257,116.23189715242192,100.0,100.0,102.52407154206425,98.0,98.0,100.0
513,106.0,1.55,0.197,0.269,False,98.0,98.0,111.98527787678182,101.96415734416777,98.0,98.0,98.0,98.0,105.02993629338829,98.0,98.0,98.0,98.0,98.0,98.0,98.0
514,920.0,1.7176,0.111,0.041,True,117.8024539937955,112.81844425365901,100.0,100.0,98.0,100.63858585350897,100.0,100.0,116.58127911557303,120.67142044383628,98.0,100.0,104.05252576571951,105.94113300532885,100.0,100.0
515,948.0,1.9852,0.177,0.168,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
516,428.0,3.5968,0.158,0.295,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
517,556.0,0.8808,0.277,0.109,False,98.0,106.57860665189715,100.20235116702311,100.0,98.0,98.0,98.0,98.0,98.0,100.5458939702363,98.0,100.0,98.0,98.0,98.0,98.0
518,362.0,2.7520000000000002,0.298,0.286,True,121.00538679947176,98.0,117.887301679888,100.0,98.0,98.0,98.0,100.0,107.67789440462289,135.54979138339976,100.0,100.0,98.0,107.23786574884872,104.31643569370081,100.0
519,277.0,3.5140000000000002,0.154,0.071,True,110.40126145295265,98.0,108.9822777777778,100.0,98.0,100.0,98.0,100.0,140.47379105262408,131.32232434988416,100.0,100.0,98.0,110.28260030753222,101.30747928397095,100.0
520,659.0,2.5944000000000003,0.222,0.161,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
521,746.0,3.382,0.173,0.044,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,100.0,100.0,98.0,98.0,98.0,100.0
522,174.0,1.0536,0.216,0.049,False,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,110.08651413885904,98.0,103.49900462674783,98.0,98.0
523,425.0,2.412,0.1,0.026,False,98.0,105.63368690357458,103.9346021735373,100.0,98.0,98.0,98.0,100.0,100.15612563454458,98.0,98.0,100.0,98.0,98.0,98.0,100.0
524,217.0,1.46,0.071,0.014,True,98.0,119.39969590317067,98.0,100.0,98.0,98.0,100.68836160833668,100.0,98.0,120.01841168789699,128.60486098008184,98.0,98.0,108.97021901082653,98.0,100.0
525,93.0,3.5068,0.09,0.231,False,98.0,98.0,110.41880618285633,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
526,976.0,2.7684,0.073,0.252,True,121.62780168003789,98.0,100.0,100.0,98.0,98.0,100.0,100.0,127.84136740694346,117.27432289728446,100.0,100.0,105.87960744208269,106.20054265654707,100.0,100.0
527,405.0,1.26,0.035,0.237,True,122.69867495399235,98.0,113.01230591880542,100.0,98.0,98.0,100.08758935874583,100.0,98.0,102.86941982873341,123.41285775711432,98.0,98.0,98.0,108.04720479871061,100.0
528,966.0,3.9472,0.251,0.121,False,103.5335039890646,98.0,100.29161058770751,100.0,98.0,98.0,98.0,100.0,98.0,98.0,100.0,100.0,98.0,98.0,98.0,100.0
529,688.0,3.7608,0.186,0.295,True,121.9084551882804,113.63460758760499,100.0,100.0,110.57567428476477,98.0,100.0,100.0,136.7242985416164,98.0,100.0,100.0,122.38386192063498,105.59892528337838,100.0,100.0
530,533.0,1.5736,0.103,0.065,False,98.0,101.8241974745068,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
531,101.0,1.7788000000000002,0.181,0.08,False,103.32766086970084,98.0,118.93067612109827,102.18741235766822,98.0,98.0,98.0,98.0,108.10221787301381,101.21042518674224,98.0,106.11659559409601,98.0,98.0,98.0,98.0
532,275.0,1.3336000000000001,0.001,0.119,False,98.0,98.0,111.77837108138647,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,119.90738773949616,98.0,98.0,98.0,98.0
533,209.0,3.6588000000000003,0.023,0.212,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,100.0,100.0,98.0,98.0,98.0,100.0
534,535.0,2.1992000000000003,0.173,0.256,False,98.0,106.01221653683059,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
535,510.0,1.4756,0.033,0.295,True,120.32790784299763,114.48304187697835,98.0,100.0,98.0,98.0,98.0,100.0,98.0,114.74278291819553,105.98416629219314,98.0,98.0,98.0,98.0,100.0
536,352.0,0.8528,0.012,0.122,True,98.0,114.54480616533212,98.0,98.0,98.0,98.0,104.68554382226891,100.0,98.0,112.40622597781883,131.2668776162685,98.0,98.0,98.0,110.65017029934238,100.0
537,318.0,2.1712000000000002,0.229,0.138,True,124.64988420686014,106.0206292569716,104.68116416760857,100.0,98.0,98.0,98.0,100.0,98.0,109.0009941272229,109.91326780981314,100.0,98.0,98.0,101.87912887167201,100.0
538,419.0,1.536,0.083,0.027,True,115.56012790624214,100.34920599848198,106.00705872685455,100.0,98.0,98.0,98.0,100.0,98.0,103.92202538312603,117.01347768867316,98.0,98.0,98.0,104.596433318369,100.0
539,698.0,1.6796,0.236,0.232,True,119.77360981678218,104.67367967264272,100.0,100.0,98.0,102.4749876428505,98.0,100.0,103.65120302333175,129.16471191237417,98.0,100.0,98.0,98.0,98.0,100.0
540,192.0,0.6824,0.03,0.291,False,98.0,98.0,100.53570525231146,106.24801703266364,98.0,98.0,98.0,98.0,98.0,98.0,98.0,110.08651413885904,98.0,98.0,98.0,98.0
541,928.0,1.3444,0.15,0.282,True,122.71277500119527,109.76976833310158,98.0,100.0,100.73212011895959,101.81188911131635,100.0,100.0,119.5750594240956,125.86237919858976,98.0,100.0,98.0,104.44551034415946,98.0,100.0
542,377.0,1.4116,0.049,0.167,False,98.0,129.00960470579187,105.58679356804045,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,101.1089517343118,98.0,102.91098713265598
543,732.0,3.5776000000000003,0.152,0.108,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,100.0,100.0,98.0,98.0,98.0,100.0
